years_experience_capped,experience_level_encoded,company_size_encoded,remote_category,skills_count,benefits_score_normalized,job_desc_log,location_salary_premium,country_grouped_Austria,country_grouped_Canada,country_grouped_China,country_grouped_Denmark,country_grouped_France,country_grouped_Germany,country_grouped_India,country_grouped_Israel,country_grouped_Other,country_grouped_Singapore,country_grouped_Sweden,job_category_Data Analyst,job_category_Data Engineer,job_category_Data Scientist,job_category_ML Engineer,job_category_Management,job_category_Other
0,1,2,0,5,0.5599999999999999,7.633369649679584,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4,2,3,0,4,0.68,7.637234388789473,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,3,0,3,0.36,7.359467638255621,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,2,2,2,4,0.44000000000000006,7.144407180321139,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,2,1,2,5,0.2,7.134093721192866,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9,3,1,2,5,0.38000000000000006,7.68937110752969,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,2,2,3,0.9,7.7057128238944275,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,3,0,3,0.14000000000000004,7.341483852363161,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,2,2,2,5,0.9,7.745002803515839,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8,3,3,0,5,0.2800000000000001,6.848005274576363,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,4,3,0,5,0.2800000000000001,6.439350371100098,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4,2,3,0,4,0.38000000000000006,7.557472901614746,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,2,4,0.7,7.627057417018934,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,2,0,3,0.019999999999999928,6.898714534329988,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,1,2,4,0.11999999999999993,7.404279118037268,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,2,4,0.0,7.531552381407289,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,1,0,3,0.4800000000000001,7.681099001536359,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
15,4,1,2,5,0.05999999999999996,7.273092595999522,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,2,2,4,0.14000000000000004,6.715383386334681,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,3,2,3,0.15999999999999998,7.546446273746024,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
13,4,3,3,4,0.5199999999999999,7.721791776817535,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2,3,2,4,0.2800000000000001,6.6293632534374485,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,3,3,2,5,0.72,7.018401799069201,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7,3,1,3,5,0.6600000000000001,6.742880635791903,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
4,2,1,2,4,0.25999999999999995,6.535241271013659,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9,3,2,0,5,0.4,7.7025561132685825,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,2,2,3,0.21999999999999992,6.859614903654202,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,2,2,4,0.82,7.605392364814935,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,1,2,3,0.11999999999999993,7.750614732770409,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,3,3,4,0.1,7.454719949364001,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,3,0.8,7.546446273746024,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
14,4,1,2,3,0.040000000000000036,7.4798641311650265,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,0,5,0.41999999999999993,7.6004023345004,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,1,3,3,0.2,6.8308742346461795,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,2,4,0.5599999999999999,7.1631723908466425,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
11,4,3,2,4,0.8399999999999999,6.340359303727752,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
15,4,1,2,5,0.019999999999999928,6.647688373563329,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,3,3,3,0.44000000000000006,7.161622002939187,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,1,2,2,3,0.7,7.684324067681155,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2,3,2,5,0.5199999999999999,7.074963197966044,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4,2,1,3,4,0.8800000000000001,6.824373670043086,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,2,3,5,0.5199999999999999,7.7501841622578365,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,3,3,3,0.44000000000000006,7.130098510125578,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10,4,3,3,3,0.040000000000000036,6.504288173536645,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,3,3,0,3,0.8600000000000001,7.122059881629142,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,2,3,5,0.8600000000000001,6.318968113746434,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
17,4,3,0,4,0.6600000000000001,6.720220155135295,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
11,4,2,3,5,0.8,6.428105272684596,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
12,4,3,3,3,0.2,6.794586580876499,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10,4,3,3,3,0.15999999999999998,6.970730078143525,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
16,4,1,2,3,0.24000000000000005,7.776954403322442,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,3,2,3,0.3,7.424165281042028,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,1,3,3,0.82,7.458186157340487,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,1,3,2,3,0.31999999999999995,7.55171221535131,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9,3,1,3,4,0.040000000000000036,7.731053144007127,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12,4,2,3,4,0.68,7.670428522190693,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,2,5,0.6600000000000001,7.668561108015897,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,3,3,5,0.24000000000000005,7.732807530422021,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
13,4,2,2,3,0.7,7.321188556739478,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
12,4,2,3,4,0.7600000000000001,6.984716320118266,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,2,1,3,3,0.11999999999999993,7.728855823852543,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,4,3,3,4,0.4,7.112327444710911,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,2,3,3,0.8600000000000001,7.562681246721884,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7,3,3,2,4,0.5599999999999999,6.921658184151129,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,2,0,3,0.8800000000000001,7.724004656676065,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,2,3,2,5,0.9800000000000001,7.459914766241105,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9,3,2,3,5,0.6199999999999999,6.894670039433482,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10,4,1,0,3,0.14000000000000004,6.981934677156389,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,3,2,2,4,0.9600000000000002,6.945051063725834,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,1,3,3,0.36,7.720461694599722,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,1,0,5,0.5199999999999999,7.289610521451167,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,2,5,0.82,7.130098510125578,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
10,4,3,0,3,0.1,6.42648845745769,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,2,0,5,0.38000000000000006,7.60489448081162,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,3,2,5,0.41999999999999993,7.246368080102461,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3,2,1,0,3,0.4,6.45833828334479,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5,3,1,2,5,0.54,6.848005274576363,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
